date,ticker,open,high,low,close,volume
1998-01-02,SP500_001,1.0,1.0177364625182939,1.0,1.0177364625182939,0.0
1998-01-05,SP500_001,1.0177364625182939,1.0177364625182939,1.00422026456721,1.00422026456721,0.0
1998-01-06,SP500_001,1.00422026456721,1.012668901798781,1.00422026456721,1.012668901798781,0.0
1998-01-07,SP500_001,1.012668901798781,1.012668901798781,1.003377022463483,1.003377022463483,0.0
1998-01-08,SP500_001,1.003377022463483,1.003377022463483,0.9788824609696474,0.9788824609696474,0.0
1998-01-09,SP500_001,0.9788824609696474,1.0059108028232395,0.9788824609696474,1.0059108028232395,0.0
1998-01-12,SP500_001,1.0059108028232395,1.0092878252867228,1.0059108028232395,1.0092878252867228,0.0
1998-01-13,SP500_001,1.0092878252867228,1.0092878252867228,1.0050675607195128,1.0050675607195128,0.0
1998-01-14,SP500_001,1.0050675607195128,1.0050675607195128,0.9822635374817063,0.9822635374817063,0.0
1998-01-15,SP500_001,0.9822635374817063,0.991551362768429,0.9822635374817063,0.991551362768429,0.0
1998-01-16,SP500_001,0.991551362768429,1.0211134849817773,0.991551362768429,1.0211134849817773,0.0
1998-01-19,SP500_001,1.0211134849817773,1.0211134849817773,1.0211134849817773,1.0211134849817773,0.0
1998-01-20,SP500_001,1.0211134849817773,1.0211134849817773,1.0160459242622648,1.0160459242622648,0.0
1998-01-21,SP500_001,1.0160459242622648,1.0160459242622648,1.0008432421037272,1.0008432421037272,0.0
1998-01-22,SP500_001,1.0008432421037272,1.009287825286723,1.0008432421037272,1.009287825286723,0.0
1998-01-23,SP500_001,1.009287825286723,1.0304053643170756,1.009287825286723,1.0304053643170756,0.0
1998-01-26,SP500_001,1.0304053643170756,1.0304053643170756,1.0304053643170756,1.0304053643170756,0.0
1998-01-27,SP500_001,1.0304053643170756,1.0422269699635545,1.0304053643170756,1.0422269699635545,0.0
1998-01-28,SP500_001,1.0422269699635545,1.047294530683067,1.0422269699635545,1.047294530683067,0.0
1998-01-29,SP500_001,1.047294530683067,1.0616539707378776,1.047294530683067,1.0616539707378776,0.0
1998-01-30,SP500_001,1.0616539707378776,1.0616539707378776,1.0481418268353693,1.0481418268353693,0.0
1998-02-02,SP500_001,1.0481418268353693,1.0481418268353693,1.0388499475000712,1.0388499475000712,0.0
1998-02-03,SP500_001,1.0388499475000712,1.0388499475000712,1.036316167140315,1.036316167140315,0.0
1998-02-04,SP500_001,1.036316167140315,1.0498283110428233,1.036316167140315,1.0498283110428233,0.0
1998-02-05,SP500_001,1.0498283110428233,1.0498283110428233,1.0413837278598275,1.0413837278598275,0.0
1998-02-06,SP500_001,1.0413837278598275,1.0472945306830668,1.0413837278598275,1.0472945306830668,0.0
1998-02-09,SP500_001,1.0472945306830668,1.059963432481848,1.0472945306830668,1.059963432481848,0.0
1998-02-10,SP500_001,1.059963432481848,1.0608107286341506,1.059963432481848,1.0608107286341506,0.0
1998-02-11,SP500_001,1.0608107286341506,1.0608107286341506,1.0515188492988525,1.0515188492988525,0.0
1998-02-12,SP500_001,1.0515188492988525,1.0548958717623358,1.0515188492988525,1.0548958717623358,0.0
1998-02-13,SP500_001,1.0548958717623358,1.0599634324818483,1.0548958717623358,1.0599634324818483,0.0
1998-02-16,SP500_001,1.0599634324818483,1.0599634324818483,1.0515188492988525,1.0515188492988525,0.0
1998-02-17,SP500_001,1.0515188492988525,1.056586410018365,1.0515188492988525,1.056586410018365,0.0
1998-02-18,SP500_001,1.056586410018365,1.056586410018365,1.0498283110428233,1.0498283110428233,0.0
1998-02-19,SP500_001,1.0498283110428233,1.0498283110428233,1.037159409244042,1.037159409244042,0.0
1998-02-20,SP500_001,1.037159409244042,1.0422269699635545,1.037159409244042,1.0422269699635545,0.0
1998-02-23,SP500_001,1.0422269699635545,1.0422269699635545,1.0405404857561007,1.0405404857561007,0.0
1998-02-24,SP500_001,1.0405404857561007,1.050675607195126,1.0405404857561007,1.050675607195126,0.0
1998-02-25,SP500_001,1.050675607195126,1.050675607195126,1.0346256288842859,1.0346256288842859,0.0
1998-02-26,SP500_001,1.0346256288842859,1.043917508219584,1.0346256288842859,1.043917508219584,0.0
1998-02-27,SP500_001,1.043917508219584,1.043917508219584,1.0312486064208026,1.0312486064208026,0.0
1998-03-02,SP500_001,1.0312486064208026,1.0320918485245296,1.0312486064208026,1.0320918485245296,0.0
1998-03-03,SP500_001,1.0320918485245296,1.0574296521220923,1.0320918485245296,1.0574296521220923,0.0
1998-03-04,SP500_001,1.0574296521220923,1.0608107286341508,1.0574296521220923,1.0608107286341508,0.0
1998-03-05,SP500_001,1.0608107286341508,1.064187751097634,1.0608107286341508,1.064187751097634,0.0
1998-03-06,SP500_001,1.064187751097634,1.0675647735611173,1.064187751097634,1.0675647735611173,0.0
1998-03-09,SP500_001,1.0675647735611173,1.0700985539208736,1.0675647735611173,1.0700985539208736,0.0
1998-03-10,SP500_001,1.0700985539208736,1.0700985539208736,1.0582769482743946,1.0582769482743946,0.0
1998-03-11,SP500_001,1.0582769482743946,1.0726323342806299,1.0582769482743946,1.0726323342806299,0.0
1998-03-12,SP500_001,1.0726323342806299,1.081080971512201,1.0726323342806299,1.081080971512201,0.0
1998-03-13,SP500_001,1.081080971512201,1.081080971512201,1.0768566528964154,1.0768566528964154,0.0
1998-03-16,SP500_001,1.0768566528964154,1.081924213615928,1.0768566528964154,1.081924213615928,0.0
1998-03-17,SP500_001,1.081924213615928,1.103037698597705,1.081924213615928,1.103037698597705,0.0
1998-03-18,SP500_001,1.103037698597705,1.103037698597705,1.0869917743354405,1.0869917743354405,0.0
1998-03-19,SP500_001,1.0869917743354405,1.1165538965487887,1.0869917743354405,1.1165538965487887,0.0
1998-03-20,SP500_001,1.1165538965487887,1.1165538965487887,1.1081052593172174,1.1081052593172174,0.0
1998-03-23,SP500_001,1.1081052593172174,1.1140201161890324,1.1081052593172174,1.1140201161890324,0.0
1998-03-24,SP500_001,1.1140201161890324,1.1283755021952675,1.1140201161890324,1.1283755021952675,0.0
1998-03-25,SP500_001,1.1283755021952675,1.1528700636891032,1.1283755021952675,1.1528700636891032,0.0
1998-03-26,SP500_001,1.1528700636891032,1.1646957233841575,1.1528700636891032,1.1646957233841575,0.0
1998-03-27,SP500_001,1.1646957233841575,1.1680727458476408,1.1646957233841575,1.1680727458476408,0.0
1998-03-30,SP500_001,1.1680727458476408,1.1858092083659346,1.1680727458476408,1.1858092083659346,0.0
1998-03-31,SP500_001,1.1858092083659346,1.1858092083659346,1.180741647646422,1.180741647646422,0.0
1998-04-01,SP500_001,1.180741647646422,1.180741647646422,1.1731403065671533,1.1731403065671533,0.0
1998-04-02,SP500_001,1.1731403065671533,1.177364625182939,1.1731403065671533,1.177364625182939,0.0
1998-04-03,SP500_001,1.177364625182939,1.177364625182939,1.1638484272318552,1.1638484272318552,0.0
1998-04-06,SP500_001,1.1638484272318552,1.1689159879513678,1.1638484272318552,1.1689159879513678,0.0
1998-04-07,SP500_001,1.1689159879513678,1.1731403065671535,1.1689159879513678,1.1731403065671535,0.0
1998-04-08,SP500_001,1.1731403065671535,1.1731403065671535,1.1706065262073972,1.1706065262073972,0.0
1998-04-09,SP500_001,1.1706065262073972,1.1706065262073972,1.1697632841036703,1.1697632841036703,0.0
1998-04-10,SP500_001,1.1697632841036703,1.1697632841036703,1.157094382304889,1.157094382304889,0.0
1998-04-13,SP500_001,1.157094382304889,1.1790511093903928,1.157094382304889,1.1790511093903928,0.0
1998-04-14,SP500_001,1.1790511093903928,1.1790511093903928,1.1638484272318552,1.1638484272318552,0.0
1998-04-15,SP500_001,1.1638484272318552,1.1638484272318552,1.1630051851281282,1.1630051851281282,0.0
1998-04-16,SP500_001,1.1630051851281282,1.1630051851281282,1.151179525433074,1.151179525433074,0.0
1998-04-17,SP500_001,1.151179525433074,1.151179525433074,1.1410444039940488,1.1410444039940488,0.0
1998-04-20,SP500_001,1.1410444039940488,1.1410444039940488,1.13344306291478,1.13344306291478,0.0
1998-04-21,SP500_001,1.13344306291478,1.13344306291478,1.1140201161890322,1.1140201161890322,0.0
1998-04-22,SP500_001,1.1140201161890322,1.1140201161890322,1.0962836536707383,1.0962836536707383,0.0
1998-04-23,SP500_001,1.0962836536707383,1.112329577933003,1.0962836536707383,1.112329577933003,0.0
1998-04-24,SP500_001,1.112329577933003,1.151179525433074,1.112329577933003,1.151179525433074,0.0
1998-04-27,SP500_001,1.151179525433074,1.151179525433074,1.1486457450733176,1.1486457450733176,0.0
1998-04-28,SP500_001,1.1486457450733176,1.1486457450733176,1.1402011618903218,1.1402011618903218,0.0
1998-04-29,SP500_001,1.1402011618903218,1.1402011618903218,1.1258417218355112,1.1258417218355112,0.0
1998-04-30,SP500_001,1.1258417218355112,1.1258417218355112,1.122464699372028,1.122464699372028,0.0
1998-05-01,SP500_001,1.122464699372028,1.122464699372028,1.1064187751097634,1.1064187751097634,0.0
1998-05-04,SP500_001,1.1064187751097634,1.1241552376280575,1.1064187751097634,1.1241552376280575,0.0
1998-05-05,SP500_001,1.1241552376280575,1.1241552376280575,1.1241552376280575,1.1241552376280575,0.0
1998-05-06,SP500_001,1.1241552376280575,1.1275322600915407,1.1241552376280575,1.1275322600915407,0.0
1998-05-07,SP500_001,1.1275322600915407,1.1435781843538053,1.1275322600915407,1.1435781843538053,0.0
1998-05-08,SP500_001,1.1435781843538053,1.1435781843538053,1.1368241394268388,1.1368241394268388,0.0
1998-05-11,SP500_001,1.1368241394268388,1.1368241394268388,1.1165538965487887,1.1165538965487887,0.0
1998-05-12,SP500_001,1.1165538965487887,1.1165538965487887,1.1148633582927594,1.1148633582927594,0.0
1998-05-13,SP500_001,1.1148633582927594,1.119930919012272,1.1148633582927594,1.119930919012272,0.0
1998-05-14,SP500_001,1.119930919012272,1.1579376244086161,1.119930919012272,1.1579376244086161,0.0
1998-05-15,SP500_001,1.1579376244086161,1.1613146468720994,1.1579376244086161,1.1613146468720994,0.0
1998-05-18,SP500_001,1.1613146468720994,1.1613146468720994,1.148645745073318,1.148645745073318,0.0
1998-05-19,SP500_001,1.148645745073318,1.148645745073318,1.1190876769085452,1.1190876769085452,0.0
1998-05-20,SP500_001,1.1190876769085452,1.1317565787073265,1.1190876769085452,1.1317565787073265,0.0
1998-05-21,SP500_001,1.1317565787073265,1.1402011618903223,1.1317565787073265,1.1402011618903223,0.0
1998-05-22,SP500_001,1.1402011618903223,1.1402011618903223,1.126689017987814,1.126689017987814,0.0
1998-05-25,SP500_001,1.126689017987814,1.126689017987814,1.1199309190122722,1.1199309190122722,0.0
1998-05-26,SP500_001,1.1199309190122722,1.1199309190122722,1.1182403807562429,1.1182403807562429,0.0
1998-05-27,SP500_001,1.1182403807562429,1.1182403807562429,1.098817434030495,1.098817434030495,0.0
1998-05-28,SP500_001,1.098817434030495,1.127532260091541,1.098817434030495,1.127532260091541,0.0
1998-05-29,SP500_001,1.127532260091541,1.1452687226098348,1.127532260091541,1.1452687226098348,0.0
1998-06-01,SP500_001,1.1452687226098348,1.1452687226098348,1.1410444039940493,1.1410444039940493,0.0
1998-06-02,SP500_001,1.1410444039940493,1.1461119647135618,1.1410444039940493,1.1461119647135618,0.0
1998-06-03,SP500_001,1.1461119647135618,1.1520268215853766,1.1461119647135618,1.1520268215853766,0.0
1998-06-04,SP500_001,1.1520268215853766,1.1520268215853766,1.1376673815305658,1.1376673815305658,0.0
1998-06-05,SP500_001,1.1376673815305658,1.1520268215853764,1.1376673815305658,1.1520268215853764,0.0
1998-06-08,SP500_001,1.1520268215853764,1.1520268215853764,1.1334430629147803,1.1334430629147803,0.0
1998-06-09,SP500_001,1.1334430629147803,1.1520268215853766,1.1334430629147803,1.1520268215853766,0.0
1998-06-10,SP500_001,1.1520268215853766,1.1832754280061788,1.1520268215853766,1.1832754280061788,0.0
1998-06-11,SP500_001,1.1832754280061788,1.1883429887256913,1.1832754280061788,1.1883429887256913,0.0
1998-06-12,SP500_001,1.1883429887256913,1.1883429887256913,1.17567408692691,1.17567408692691,0.0
1998-06-15,SP500_001,1.17567408692691,1.17567408692691,1.1638484272318557,1.1638484272318557,0.0
1998-06-16,SP500_001,1.1638484272318557,1.1908767690854476,1.1638484272318557,1.1908767690854476,0.0
1998-06-17,SP500_001,1.1908767690854476,1.2136807923232542,1.1908767690854476,1.2136807923232542,0.0
1998-06-18,SP500_001,1.2136807923232542,1.2136807923232542,1.2128375502195272,1.2128375502195272,0.0
1998-06-19,SP500_001,1.2128375502195272,1.2170578147867372,1.2128375502195272,1.2170578147867372,0.0
1998-06-22,SP500_001,1.2170578147867372,1.2280402323780648,1.2170578147867372,1.2280402323780648,0.0
1998-06-23,SP500_001,1.2280402323780648,1.2280402323780648,1.2280402323780648,1.2280402323780648,0.0
1998-06-24,SP500_001,1.2280402323780648,1.232260496945275,1.2280402323780648,1.232260496945275,0.0
1998-06-25,SP500_001,1.232260496945275,1.232260496945275,1.2288834744817918,1.2288834744817918,0.0
1998-06-26,SP500_001,1.2288834744817918,1.2415523762805731,1.2288834744817918,1.2415523762805731,0.0
1998-06-29,SP500_001,1.2415523762805731,1.2516874977195984,1.2415523762805731,1.2516874977195984,0.0
1998-06-30,SP500_001,1.2516874977195984,1.2609793770548967,1.2516874977195984,1.2609793770548967,0.0
1998-07-01,SP500_001,1.2609793770548967,1.2719577405976488,1.2609793770548967,1.2719577405976488,0.0
1998-07-02,SP500_001,1.2719577405976488,1.2719577405976488,1.2677334219818632,1.2677334219818632,0.0
1998-07-03,SP500_001,1.2677334219818632,1.2677334219818632,1.26435639951838,1.26435639951838,0.0
1998-07-06,SP500_001,1.26435639951838,1.28462664239643,1.26435639951838,1.28462664239643,0.0
1998-07-07,SP500_001,1.28462664239643,1.28462664239643,1.2711144984939218,1.2711144984939218,0.0
1998-07-08,SP500_001,1.2711144984939218,1.2939185217317282,1.2711144984939218,1.2939185217317282,0.0
1998-07-09,SP500_001,1.2939185217317282,1.3065874235305095,1.2939185217317282,1.3065874235305095,0.0
1998-07-10,SP500_001,1.3065874235305095,1.3065874235305095,1.2905374452196694,1.2905374452196694,0.0
1998-07-13,SP500_001,1.2905374452196694,1.2905374452196694,1.255911816335384,1.255911816335384,0.0
1998-07-14,SP500_001,1.255911816335384,1.255911816335384,1.2347942773050313,1.2347942773050313,0.0
1998-07-15,SP500_001,1.2347942773050313,1.2347942773050313,1.2162145726830105,1.2162145726830105,0.0
1998-07-16,SP500_001,1.2162145726830105,1.2390185959208169,1.2162145726830105,1.2390185959208169,0.0
1998-07-17,SP500_001,1.2390185959208169,1.2432429145366024,1.2390185959208169,1.2432429145366024,0.0
1998-07-20,SP500_001,1.2432429145366024,1.2432429145366024,1.2271929362257623,1.2271929362257623,0.0
1998-07-21,SP500_001,1.2271929362257623,1.2271929362257623,1.2094564737074684,1.2094564737074684,0.0
1998-07-22,SP500_001,1.2094564737074684,1.2339510352013041,1.2094564737074684,1.2339510352013041,0.0
1998-07-23,SP500_001,1.2339510352013041,1.2339510352013041,1.2086132316037415,1.2086132316037415,0.0
1998-07-24,SP500_001,1.2086132316037415,1.2094564737074682,1.2086132316037415,1.2094564737074682,0.0
1998-07-27,SP500_001,1.2094564737074682,1.2094564737074682,1.1545606019451327,1.1545606019451327,0.0
1998-07-28,SP500_001,1.1545606019451327,1.1722970644634265,1.1545606019451327,1.1722970644634265,0.0
1998-07-29,SP500_001,1.1722970644634265,1.2001686484207457,1.1722970644634265,1.2001686484207457,0.0
1998-07-30,SP500_001,1.2001686484207457,1.2001686484207457,1.1908767690854476,1.1908767690854476,0.0
1998-07-31,SP500_001,1.1908767690854476,1.1908767690854476,1.1866524504696618,1.1866524504696618,0.0
1998-08-03,SP500_001,1.1866524504696618,1.1866524504696618,1.1798984055426953,1.1798984055426953,0.0
1998-08-04,SP500_001,1.1798984055426953,1.2077699895000142,1.1798984055426953,1.2077699895000142,0.0
1998-08-05,SP500_001,1.2077699895000142,1.2077699895000142,1.1874997466219641,1.1874997466219641,0.0
1998-08-06,SP500_001,1.1874997466219641,1.1874997466219641,1.181584889750149,1.181584889750149,0.0
1998-08-07,SP500_001,1.181584889750149,1.206922693347712,1.181584889750149,1.206922693347712,0.0
1998-08-10,SP500_001,1.206922693347712,1.226349694122035,1.206922693347712,1.226349694122035,0.0
1998-08-11,SP500_001,1.226349694122035,1.233107793097577,1.226349694122035,1.233107793097577,0.0
1998-08-12,SP500_001,1.233107793097577,1.233107793097577,1.2221253755062493,1.2221253755062493,0.0
1998-08-13,SP500_001,1.2221253755062493,1.2221253755062493,1.2111470119634973,1.2111470119634973,0.0
1998-08-14,SP500_001,1.2111470119634973,1.2128375502195266,1.2111470119634973,1.2128375502195266,0.0
1998-08-17,SP500_001,1.2128375502195266,1.2204388912987953,1.2128375502195266,1.2204388912987953,0.0
1998-08-18,SP500_001,1.2204388912987953,1.2221253755062491,1.2204388912987953,1.2221253755062491,0.0
1998-08-19,SP500_001,1.2221253755062491,1.2221253755062491,1.1697632841036698,1.1697632841036698,0.0
1998-08-20,SP500_001,1.1697632841036698,1.1697632841036698,1.1604714047683717,1.1604714047683717,0.0
1998-08-21,SP500_001,1.1604714047683717,1.1604714047683717,1.0810809715122003,1.0810809715122003,0.0
1998-08-24,SP500_001,1.0810809715122003,1.117397138652515,1.0810809715122003,1.117397138652515,0.0
1998-08-25,SP500_001,1.117397138652515,1.117397138652515,1.0861485322317128,1.0861485322317128,0.0
1998-08-26,SP500_001,1.0861485322317128,1.0861485322317128,1.050675607195125,1.050675607195125,0.0
1998-08-27,SP500_001,1.050675607195125,1.050675607195125,1.0253378035975624,1.0253378035975624,0.0
1998-08-28,SP500_001,1.0253378035975624,1.106418775109763,1.0253378035975624,1.106418775109763,0.0
1998-08-31,SP500_001,1.106418775109763,1.106418775109763,1.0836147518719565,1.0836147518719565,0.0
1998-09-01,SP500_001,1.0836147518719565,1.0836147518719565,1.0413837278598268,1.0413837278598268,0.0
1998-09-02,SP500_001,1.0413837278598268,1.0709458500731752,1.0413837278598268,1.0709458500731752,0.0
1998-09-03,SP500_001,1.0709458500731752,1.0709458500731752,1.069255311817146,1.069255311817146,0.0
1998-09-04,SP500_001,1.069255311817146,1.069255311817146,1.0548958717623351,1.0548958717623351,0.0
1998-09-07,SP500_001,1.0548958717623351,1.0793904332561708,1.0548958717623351,1.0793904332561708,0.0
1998-09-08,SP500_001,1.0793904332561708,1.0793904332561708,1.0574296521220914,1.0574296521220914,0.0
1998-09-09,SP500_001,1.0574296521220914,1.0574296521220914,1.0523620914025789,1.0523620914025789,0.0
1998-09-10,SP500_001,1.0523620914025789,1.070945850073175,1.0523620914025789,1.070945850073175,0.0
1998-09-11,SP500_001,1.070945850073175,1.0793904332561708,1.070945850073175,1.0793904332561708,0.0
1998-09-14,SP500_001,1.0793904332561708,1.1359768432745356,1.0793904332561708,1.1359768432745356,0.0
1998-09-15,SP500_001,1.1359768432745356,1.1359768432745356,1.1047282368537334,1.1047282368537334,0.0
1998-09-16,SP500_001,1.1047282368537334,1.1224646993720273,1.1047282368537334,1.1224646993720273,0.0
1998-09-17,SP500_001,1.1224646993720273,1.1292227983475691,1.1224646993720273,1.1292227983475691,0.0
1998-09-18,SP500_001,1.1292227983475691,1.1292227983475691,1.119930919012271,1.119930919012271,0.0
1998-09-21,SP500_001,1.119930919012271,1.119930919012271,1.0751661146403853,1.0751661146403853,0.0
1998-09-22,SP500_001,1.0751661146403853,1.0751661146403853,1.0211134849817767,1.0211134849817767,0.0
1998-09-23,SP500_001,1.0211134849817767,1.0211134849817767,1.0185797046220204,1.0185797046220204,0.0
1998-09-24,SP500_001,1.0185797046220204,1.0185797046220204,0.9864838020489158,0.9864838020489158,0.0
1998-09-25,SP500_001,0.9864838020489158,0.9966189234879409,0.9864838020489158,0.9966189234879409,0.0
1998-09-28,SP500_001,0.9966189234879409,1.0135121439025079,0.9966189234879409,1.0135121439025079,0.0
1998-09-29,SP500_001,1.0135121439025079,1.0135121439025079,0.967060855323168,0.967060855323168,0.0
1998-09-30,SP500_001,0.967060855323168,0.9797297571219493,0.967060855323168,0.9797297571219493,0.0
1998-10-01,SP500_001,0.9797297571219493,1.0008432421037263,0.9797297571219493,1.0008432421037263,0.0
1998-10-02,SP500_001,1.0008432421037263,1.0287148260610453,1.0008432421037263,1.0287148260610453,0.0
1998-10-05,SP500_001,1.0287148260610453,1.0489850689390954,1.0287148260610453,1.0489850689390954,0.0
1998-10-06,SP500_001,1.0489850689390954,1.1081052593172165,1.0489850689390954,1.1081052593172165,0.0
1998-10-07,SP500_001,1.1081052593172165,1.1325998208110521,1.1081052593172165,1.1325998208110521,0.0
1998-10-08,SP500_001,1.1325998208110521,1.1325998208110521,1.1266890179878126,1.1266890179878126,0.0
1998-10-09,SP500_001,1.1266890179878126,1.1266890179878126,1.111486335829275,1.111486335829275,0.0
1998-10-12,SP500_001,1.111486335829275,1.1334430629147791,1.111486335829275,1.1334430629147791,0.0
1998-10-13,SP500_001,1.1334430629147791,1.168915987951367,1.1334430629147791,1.168915987951367,0.0
1998-10-14,SP500_001,1.168915987951367,1.1697632841036696,1.168915987951367,1.1697632841036696,0.0
1998-10-15,SP500_001,1.1697632841036696,1.1697632841036696,1.1604714047683715,1.1604714047683715,0.0
1998-10-16,SP500_001,1.1604714047683715,1.1604714047683715,1.155403844048859,1.155403844048859,0.0
1998-10-19,SP500_001,1.155403844048859,1.155403844048859,1.1478025029695902,1.1478025029695902,0.0
1998-10-20,SP500_001,1.1478025029695902,1.1731403065671528,1.1478025029695902,1.1731403065671528,0.0
1998-10-21,SP500_001,1.1731403065671528,1.1824321859024511,1.1731403065671528,1.1824321859024511,0.0
1998-10-22,SP500_001,1.1824321859024511,1.1824321859024511,1.1807416476464219,1.1807416476464219,0.0
1998-10-23,SP500_001,1.1807416476464219,1.1959443298049595,1.1807416476464219,1.1959443298049595,0.0
1998-10-26,SP500_001,1.1959443298049595,1.1993213522684425,1.1959443298049595,1.1993213522684425,0.0
1998-10-27,SP500_001,1.1993213522684425,1.2271929362257614,1.1993213522684425,1.2271929362257614,0.0
1998-10-28,SP500_001,1.2271929362257614,1.2271929362257614,1.221282133402522,1.221282133402522,0.0
1998-10-29,SP500_001,1.221282133402522,1.221282133402522,1.1993213522684423,1.1993213522684423,0.0
1998-10-30,SP500_001,1.1993213522684423,1.2035456708842278,1.1993213522684423,1.2035456708842278,0.0
1998-11-02,SP500_001,1.2035456708842278,1.2035456708842278,1.1782078672866652,1.1782078672866652,0.0
1998-11-03,SP500_001,1.1782078672866652,1.1782078672866652,1.1706065262073964,1.1706065262073964,0.0
1998-11-04,SP500_001,1.1706065262073964,1.1917200111891735,1.1706065262073964,1.1917200111891735,0.0
1998-11-05,SP500_001,1.1917200111891735,1.2221253755062487,1.1917200111891735,1.2221253755062487,0.0
1998-11-06,SP500_001,1.2221253755062487,1.2221253755062487,1.2162145726830091,1.2162145726830091,0.0
