date,ticker,open,high,low,close,volume
2001-01-15,DJIA_001,1.0,1.0324258182930561,1.0,1.0324258182930561,0.0
2001-01-16,DJIA_001,1.0324258182930561,1.0324258182930561,1.0134597736310802,1.0134597736310802,0.0
2001-01-17,DJIA_001,1.0134597736310802,1.0287549709391255,1.0134597736310802,1.0287549709391255,0.0
2001-01-18,DJIA_001,1.0287549709391255,1.0287549709391255,0.9905169776690123,0.9905169776690123,0.0
2001-01-19,DJIA_001,0.9905169776690123,1.0018354236769658,0.9905169776690123,1.0018354236769658,0.0
2001-01-22,DJIA_001,1.0018354236769658,1.0018354236769658,0.9635974304068526,0.9635974304068526,0.0
2001-01-23,DJIA_001,0.9635974304068526,0.9730804527378406,0.9635974304068526,0.9730804527378406,0.0
2001-01-24,DJIA_001,0.9730804527378406,1.0266136433159991,0.9730804527378406,1.0266136433159991,0.0
2001-01-25,DJIA_001,1.0266136433159991,1.0266136433159991,1.0266136433159991,1.0266136433159991,0.0
2001-01-26,DJIA_001,1.0266136433159991,1.0535331905781586,1.0266136433159991,1.0535331905781586,0.0
2001-01-29,DJIA_001,1.0535331905781586,1.0535331905781586,1.0000000000000002,1.0000000000000002,0.0
2001-01-30,DJIA_001,1.0000000000000002,1.0266136433159991,1.0000000000000002,1.0266136433159991,0.0
2001-01-31,DJIA_001,1.0266136433159991,1.0382379932701136,1.0266136433159991,1.0382379932701136,0.0
2001-02-01,DJIA_001,1.0382379932701136,1.05720403793209,1.0382379932701136,1.05720403793209,0.0
2001-02-02,DJIA_001,1.05720403793209,1.0841235851942495,1.05720403793209,1.0841235851942495,0.0
2001-02-05,DJIA_001,1.0841235851942495,1.0841235851942495,1.05720403793209,1.05720403793209,0.0
2001-02-06,DJIA_001,1.05720403793209,1.05720403793209,1.040685224839401,1.040685224839401,0.0
2001-02-07,DJIA_001,1.040685224839401,1.0835117773019278,1.040685224839401,1.0835117773019278,0.0
2001-02-08,DJIA_001,1.0835117773019278,1.1238910981951675,1.0835117773019278,1.1238910981951675,0.0
2001-02-09,DJIA_001,1.1238910981951675,1.1624349954114415,1.1238910981951675,1.1624349954114415,0.0
2001-02-12,DJIA_001,1.1624349954114415,1.1624349954114415,1.1486693178342007,1.1486693178342007,0.0
2001-02-13,DJIA_001,1.1486693178342007,1.1486693178342007,1.1281737534414202,1.1281737534414202,0.0
2001-02-14,DJIA_001,1.1281737534414202,1.1391862955032128,1.1281737534414202,1.1391862955032128,0.0
2001-02-15,DJIA_001,1.1391862955032128,1.1391862955032128,1.1257265218721328,1.1257265218721328,0.0
2001-02-16,DJIA_001,1.1257265218721328,1.131844600795351,1.1257265218721328,1.131844600795351,0.0
2001-02-19,DJIA_001,1.131844600795351,1.1349036402569601,1.131844600795351,1.1349036402569601,0.0
